update,mean_reward,success_rate,mean_episode_length,river_fall_rate,policy_loss,value_loss,entropy,maze_size
999,109.0978775024414,0.0,126.97,0.0,-0.0011773179285228252,270.48632049560547,0.7627441808581352,20
1000,109.0978775024414,0.0,126.97,0.0,0.0007692985236644745,742.9711837768555,0.7787540256977081,30
1001,112.6818618774414,0.0,136.83,0.0,0.0001653730869293213,149.77389907836914,0.8086198344826698,30
1002,112.6818618774414,0.0,136.83,0.0,0.0003307610750198364,150.31023120880127,0.8193003386259079,30
1003,114.77385711669922,0.0,147.01,0.0,-0.0016301698051393032,209.96759605407715,0.8232803046703339,30
1004,114.77385711669922,0.0,147.01,0.0,-0.0005622408352792263,75.4402379989624,0.835755430161953,30
1005,117.11882781982422,0.0,157.51,0.0,-0.0003638695925474167,250.19830131530762,0.9087183997035027,30
1006,117.11882781982422,0.0,157.51,0.0,0.0133573729544878,560.4701533317566,0.9269328266382217,30
1007,109.0588607788086,0.0,163.21,0.0,0.0005983983573969454,418.0668888092041,0.9536670744419098,30
1008,109.0588607788086,0.0,163.21,0.0,-0.0013357168063521385,118.8645429611206,0.9755940735340118,30
1009,108.33183288574219,0.0,169.23,0.0,-0.00045235175639390945,225.4520149230957,0.9673308953642845,30
1010,108.33183288574219,0.0,169.23,0.0,-0.001849041844252497,66.67931604385376,0.9393987506628036,30
1011,105.88383483886719,0.0,173.01,0.0,0.0007454345468431711,214.06448936462402,0.9461696669459343,30
1012,105.88383483886719,0.0,173.01,0.0,-0.004252926912158728,78.36181402206421,0.9317485615611076,30
1013,103.24983215332031,0.0,174.55,0.0,-0.002403219579719007,205.39721870422363,0.9075431749224663,30
1014,103.24983215332031,0.0,174.55,0.0,0.0019911713898181915,91.60742139816284,0.9418723583221436,30
1015,97.05883026123047,0.0,176.41,0.0,-0.0005543828010559082,214.6673173904419,0.9034729897975922,30
1016,97.05883026123047,0.0,176.41,0.0,-0.0008384659886360168,75.97135734558105,0.9066235944628716,30
1017,94.82084655761719,0.0,178.59,0.0,-0.0017345650121569633,342.9593105316162,0.8934681415557861,30
1018,94.82084655761719,0.0,178.59,0.0,-0.00013996660709381104,85.56637907028198,0.9115295261144638,30
1019,95.06983184814453,0.0,183.65,0.0,4.996126517653465e-05,251.02322101593018,0.8981891795992851,30
1020,95.06983184814453,0.0,183.65,0.0,-0.0041831828420981765,107.31177377700806,0.8652298226952553,30
1021,89.8238296508789,0.0,183.91,0.0,-7.676426321268082e-07,212.66022300720215,0.8759416937828064,30
1022,89.8238296508789,0.0,183.91,0.0,-0.0034853070974349976,71.38664150238037,0.8587286025285721,30
1023,91.08584594726562,0.0,184.49,0.0,-0.0004667583270929754,293.5276336669922,0.8610091805458069,30
1024,91.08584594726562,0.0,184.49,0.0,-0.001772289164364338,83.56107139587402,0.8466595634818077,30
1025,79.25887298583984,0.0,175.36,0.0,-0.004924754612147808,220.21536445617676,0.8240920007228851,30
1026,79.25887298583984,0.0,175.36,0.0,-1.5333294868469238e-05,72.2992935180664,0.7926340848207474,30
1027,70.32889556884766,0.0,164.36,0.0,-0.0013843356282450259,266.99028396606445,0.7959061190485954,30
1028,70.32889556884766,0.0,164.36,0.0,-0.002351360395550728,75.07350969314575,0.8072289824485779,30
1029,63.94391632080078,0.0,153.36,0.0,-0.000686712795868516,253.00963020324707,0.785441979765892,30
1030,63.94391632080078,0.0,153.36,0.0,-0.002576507395133376,111.2404432296753,0.7990652844309807,30
1031,61.3989372253418,0.0,142.36,0.0,0.0042058685794472694,273.53582286834717,0.7774633392691612,30
1032,61.3989372253418,0.0,142.36,0.0,-0.005887999199330807,55.725393772125244,0.792341873049736,30
1033,54.11396026611328,0.0,131.36,0.0,0.0010534290922805667,245.96194171905518,0.8486750721931458,30
1034,54.11396026611328,0.0,131.36,0.0,-0.0020274724811315536,91.71022701263428,0.8398607298731804,30
1035,48.47895431518555,0.0,120.36,0.0,-0.0010466717649251223,235.16844177246094,0.8721488788723946,30
1036,48.47895431518555,0.0,120.36,0.0,-0.0004940330982208252,73.7133150100708,0.8790980726480484,30
1037,42.17396926879883,0.0,109.36,0.0,0.0001057465560734272,255.01134872436523,0.8601846471428871,30
1038,42.17396926879883,0.0,109.36,0.0,-0.010567566845566034,49.178648233413696,0.8288011625409126,30
1039,37.31898498535156,0.0,98.36,0.0,-0.001277891919016838,248.7454605102539,0.8283407837152481,30
1040,37.31898498535156,0.0,98.36,0.0,0.002308925613760948,71.11967325210571,0.8419115096330643,30
1041,31.063993453979492,0.0,87.36,0.0,-0.001190214097732678,218.28143405914307,0.8412830159068108,30
1042,31.063993453979492,0.0,87.36,0.0,-0.0016174325719475746,93.32245779037476,0.839275062084198,30
1043,24.013992309570312,0.0,76.36,0.0,-0.00043460819870233536,250.2784023284912,0.8478732481598854,30
1044,24.013992309570312,0.0,76.36,0.0,-0.0006875762483105063,96.0485429763794,0.864129938185215,30
1045,16.54900360107422,0.0,65.36,0.0,-0.0010660747066140175,105.81696367263794,0.8769073858857155,30
1046,23.5159912109375,0.0,74.84,0.0,-0.0024120635353028774,248.57444763183594,0.892386868596077,30
1047,23.5159912109375,0.0,74.84,0.0,0.001388336531817913,87.07479357719421,0.8744219243526459,30
1048,24.527971267700195,0.0,84.32,0.0,-0.0012813934590667486,311.80163860321045,0.8704700842499733,30
1049,24.527971267700195,0.0,84.32,0.0,-0.00597908440977335,54.542837142944336,0.8710646629333496,30
1050,28.92496109008789,0.0,93.8,0.0,-0.006350900512188673,307.565860748291,0.9314057603478432,30
1051,28.92496109008789,0.0,93.8,0.0,-0.003432254772633314,73.47741985321045,0.900597520172596,30
1052,35.83693313598633,0.0,103.28,0.0,-0.002338000980671495,297.05859184265137,0.9155199378728867,30
1053,35.83693313598633,0.0,103.28,0.0,0.00033476483076810837,54.076602935791016,0.8638015612959862,30
1054,37.618934631347656,0.0,112.76,0.0,-0.0003092715051025152,232.3574333190918,0.8796683549880981,30
1055,37.618934631347656,0.0,112.76,0.0,-0.001563875935971737,80.16575050354004,0.8913603648543358,30
1056,44.735923767089844,0.0,122.24,0.0,-9.214133024215698e-05,224.8472089767456,0.9019142091274261,30
1057,44.735923767089844,0.0,122.24,0.0,-0.002993776462972164,75.79866790771484,0.8622649759054184,30
1058,50.69290542602539,0.0,131.72,0.0,-8.347723633050919e-05,242.11164569854736,0.8869747370481491,30
1059,50.69290542602539,0.0,131.72,0.0,-0.0006901284214109182,74.02449178695679,0.9119629859924316,30
1060,55.96489715576172,0.0,141.2,0.0,-0.003063865704461932,294.25670433044434,0.9232843071222305,30
1061,55.96489715576172,0.0,141.2,0.0,-1.6119331121444702e-05,64.68006038665771,0.904939666390419,30
1062,60.096885681152344,0.0,150.68,0.0,0.0011313288123346865,259.97797203063965,0.9646288305521011,30
1063,60.096885681152344,0.0,150.68,0.0,-0.002509854908566922,56.79662609100342,0.9514565616846085,30
1064,64.39888763427734,0.0,160.16,0.0,0.0007588535081595182,237.99361038208008,0.9743354395031929,30
1065,64.39888763427734,0.0,160.16,0.0,-0.0041798800230026245,71.4437780380249,0.971132256090641,30
1066,70.02088165283203,0.0,169.64,0.0,0.002120950201060623,249.07589626312256,0.9992828667163849,30
1067,70.02088165283203,0.0,169.64,0.0,-0.0019711507484316826,57.60107421875,0.968261145055294,30
1068,74.99787902832031,0.0,179.12,0.0,0.00115593196824193,259.3100423812866,1.0205345004796982,30
1069,74.99787902832031,0.0,179.12,0.0,-0.0003373418003320694,57.38882064819336,0.9801579862833023,30
1070,71.80388641357422,0.0,178.36,0.0,0.0007956500630825758,252.6156349182129,0.9854312688112259,30
1071,71.80388641357422,0.0,178.36,0.0,-0.0016387072391808033,70.29225516319275,0.9646364152431488,30
1072,64.80390930175781,0.0,167.36,0.0,0.006095422897487879,240.25307846069336,1.0597302615642548,30
1073,64.80390930175781,0.0,167.36,0.0,-0.003804174717515707,66.99098634719849,1.0614137649536133,30
1074,57.3939323425293,0.0,156.36,0.0,0.0008311509154736996,292.22472763061523,1.0756802558898926,30
1075,57.3939323425293,0.0,156.36,0.0,-0.00284843472763896,84.8363242149353,1.0753548219799995,30
1076,51.6789436340332,0.0,145.36,0.0,0.006072453921660781,220.24202346801758,1.1207284927368164,30
1077,51.6789436340332,0.0,145.36,0.0,-0.0005399221554398537,58.66347122192383,1.052748255431652,30
1078,46.36894607543945,0.0,134.36,0.0,-0.0008560516871511936,228.02013635635376,1.0977189987897873,30
1079,46.36894607543945,0.0,134.36,0.0,-0.0027892684447579086,59.92151212692261,1.0613841637969017,30
1080,40.35895538330078,0.0,123.36,0.0,1.9840430468320847e-05,216.61995887756348,1.0826746299862862,30
1081,40.35895538330078,0.0,123.36,0.0,-0.0020078024826943874,65.64890432357788,1.1000592410564423,30
1082,32.4389762878418,0.0,112.36,0.0,2.6363879442214966e-05,976.9525003433228,1.0220538526773453,30
1083,32.4389762878418,0.0,112.36,0.0,0.015693143010139465,644.8019452095032,0.9945574700832367,30
1084,25.04897689819336,0.0,101.36,0.0,-0.0014121786807663739,266.52121353149414,0.9636057466268539,30
1085,25.04897689819336,0.0,101.36,0.0,-0.002192317508161068,84.25197744369507,0.9348713606595993,30
1086,19.763992309570312,0.0,90.36,0.0,-0.00045171123929321766,284.73487281799316,0.8886531591415405,30
1087,19.763992309570312,0.0,90.36,0.0,-0.0024690703721717,103.20725202560425,0.8673955947160721,30
1088,13.459002494812012,0.0,79.36,0.0,0.0003039612201973796,234.01299381256104,0.8063462898135185,30
1089,13.459002494812012,0.0,79.36,0.0,-0.0072028748691082,80.88055992126465,0.8271248266100883,30
1090,8.094011306762695,0.0,68.36,0.0,0.00013493886217474937,155.09697246551514,0.8755286112427711,30
1091,11.790992736816406,0.0,77.84,0.0,-0.0012954857083968818,242.95915126800537,0.9156282395124435,30
1092,11.790992736816406,0.0,77.84,0.0,-0.0012193787842988968,95.38496923446655,0.90213792771101,30
1093,18.99797248840332,0.0,87.32,0.0,-0.0001428626710548997,270.35475635528564,0.8919014483690262,30
1094,18.99797248840332,0.0,87.32,0.0,-0.004585604416206479,72.60128784179688,0.8825742155313492,30
1095,24.4599552154541,0.0,96.8,0.0,-0.0015458441339433193,280.0661916732788,0.8530707508325577,30
1096,24.4599552154541,0.0,96.8,0.0,-0.0012282086536288261,67.56107378005981,0.847678579390049,30
1097,32.1169319152832,0.0,106.28,0.0,0.0004175732610747218,277.10265922546387,0.8647332862019539,30
1098,32.1169319152832,0.0,106.28,0.0,0.0007482594810426235,148.5690279006958,0.8644655346870422,30
1099,33.633907318115234,0.0,115.76,0.0,0.0007215822115540504,284.0029697418213,0.8688976690173149,30
1100,33.633907318115234,0.0,115.76,0.0,-0.002291078126290813,64.86645984649658,0.8729876726865768,30
1101,40.795894622802734,0.0,125.24,0.0,-0.004658067016862333,303.72687816619873,0.8520089089870453,30
1102,40.795894622802734,0.0,125.24,0.0,-0.005850870627909899,39.31678581237793,0.8310452550649643,30
1103,48.49288558959961,0.0,134.72,0.0,0.0007251915521919727,285.5520920753479,0.8471093475818634,30
1104,48.49288558959961,0.0,134.72,0.0,-0.006201375974342227,57.516815185546875,0.8423454388976097,30
1105,56.774879455566406,0.0,144.2,0.0,0.001953039740328677,262.68172454833984,0.8296043053269386,30
1106,56.774879455566406,0.0,144.2,0.0,-0.0004647448658943176,64.38105511665344,0.8300920277833939,30
1107,62.801856994628906,0.0,153.68,0.0,-0.0023661754094064236,297.1886224746704,0.8583989962935448,30
1108,62.801856994628906,0.0,153.68,0.0,0.0008132141083478928,55.076289653778076,0.8833476826548576,30
1109,69.36885833740234,0.0,163.16,0.0,-0.001083871175069362,283.8976192474365,0.8649928495287895,30
1110,69.36885833740234,0.0,163.16,0.0,-0.0010623801499605179,96.49437856674194,0.8410724326968193,30
1111,76.83584594726562,0.0,172.64,0.0,-0.00028217281214892864,271.58469343185425,0.832497201859951,30
1112,76.83584594726562,0.0,172.64,0.0,-0.001388448290526867,75.63247632980347,0.8199851587414742,30
1113,84.19784545898438,0.0,182.12,0.0,-0.002374592237174511,363.052433013916,0.7941414713859558,30
1114,84.19784545898438,0.0,182.12,0.0,-0.0007316106930375099,81.32414960861206,0.7797398269176483,30
1115,80.68387603759766,0.0,181.36,0.0,-5.893874913454056e-05,417.7425308227539,0.8102352544665337,30
1116,80.68387603759766,0.0,181.36,0.0,0.00039348751306533813,274.689181804657,0.8344682455062866,30
1117,73.8238754272461,0.0,170.36,0.0,0.00019129295833408833,310.913293838501,0.8120396807789803,30
1118,73.8238754272461,0.0,170.36,0.0,-0.0007501523941755295,98.86010646820068,0.8032408207654953,30
1119,67.06889343261719,0.0,159.36,0.0,-0.00034934288123622537,390.52405166625977,0.7984199747443199,30
1120,67.06889343261719,0.0,159.36,0.0,-0.00335637666285038,105.77984523773193,0.7915278151631355,30
1121,58.92890930175781,0.0,148.36,0.0,0.004150301916524768,336.35755348205566,0.8292644619941711,30
1122,58.92890930175781,0.0,148.36,0.0,-0.001096345076803118,63.14552879333496,0.838770404458046,30
1123,56.30892562866211,0.0,137.36,0.0,-0.0009650829597376287,324.5701084136963,0.8423710092902184,30
1124,56.30892562866211,0.0,137.36,0.0,0.00028865132480859756,68.17603969573975,0.864330381155014,30
1125,52.708953857421875,0.0,126.36,0.0,-0.0002221735194325447,309.1159782409668,0.897411935031414,30
1126,52.708953857421875,0.0,126.36,0.0,-0.0034534758306108415,99.09250020980835,0.9209830909967422,30
1127,44.243953704833984,0.0,115.36,0.0,0.0005954396910965443,339.9462375640869,0.9181695356965065,30
1128,44.243953704833984,0.0,115.36,0.0,-0.0004587180446833372,63.16902160644531,0.9332507699728012,30
1129,37.56397247314453,0.0,104.36,0.0,-0.0020686343195848167,261.88736963272095,0.9103069230914116,30
1130,37.56397247314453,0.0,104.36,0.0,-0.0022154207108542323,61.42013502120972,0.8747299090027809,30
1131,30.128982543945312,0.0,93.36,0.0,0.0006857165135443211,232.35746574401855,0.8549289777874947,30
1132,30.128982543945312,0.0,93.36,0.0,-0.0011414241744205356,75.09163665771484,0.8448856025934219,30
1133,24.343994140625,0.0,82.36,0.0,-0.0002907100133597851,241.5496711730957,0.8178534433245659,30
1134,24.343994140625,0.0,82.36,0.0,-0.0008240845054388046,77.53976774215698,0.8092771023511887,30
1135,16.828990936279297,0.0,71.36,0.0,-0.001937200897373259,216.2990484237671,0.8030749633908272,30
1136,20.705970764160156,0.0,80.84,0.0,0.0008466755971312523,253.25358200073242,0.8026364669203758,30
1137,20.705970764160156,0.0,80.84,0.0,-0.004477271810173988,43.440828800201416,0.786028265953064,30
1138,25.19295883178711,0.0,90.32,0.0,0.0017448983853682876,263.1629581451416,0.7599042132496834,30
1139,25.19295883178711,0.0,90.32,0.0,-0.0011026278662029654,54.44015884399414,0.7676031813025475,30
1140,34.674949645996094,0.0,99.8,0.0,-0.0008552257786504924,270.45654296875,0.7562093064188957,30
1141,34.674949645996094,0.0,99.8,0.0,-0.006549359473865479,61.72024869918823,0.7471132501959801,30
1142,40.01694107055664,0.0,109.28,0.0,-0.0030430351616814733,264.1625213623047,0.7274288237094879,30
1143,40.01694107055664,0.0,109.28,0.0,-0.0033058952540159225,62.83284902572632,0.7439405620098114,30
1144,49.63392639160156,0.0,118.76,0.0,3.714696504175663e-05,257.25717544555664,0.759483203291893,30
1145,49.63392639160156,0.0,118.76,0.0,-0.0016899858601391315,80.76055335998535,0.7486288249492645,30
1146,55.565914154052734,0.0,128.24,0.0,-0.0004527447745203972,266.74320220947266,0.7319352105259895,30
1147,55.565914154052734,0.0,128.24,0.0,-0.0003218008205294609,85.6012487411499,0.7188148722052574,30
1148,61.4779052734375,0.0,137.72,0.0,-0.00035538809606805444,284.96693229675293,0.7184434533119202,30
1149,61.4779052734375,0.0,137.72,0.0,-0.0015050732181407511,70.93015432357788,0.7252182289958,30
1150,69.52989959716797,0.0,147.2,0.0,0.0017119184485636652,275.9258213043213,0.7238122746348381,30
1151,69.52989959716797,0.0,147.2,0.0,-0.006393204443156719,77.16720008850098,0.6953297406435013,30
1152,74.86189270019531,0.0,156.68,0.0,0.0043791779316961765,298.79576301574707,0.672888845205307,30
1153,74.86189270019531,0.0,156.68,0.0,-0.006389193702489138,53.10642123222351,0.6989204287528992,30
1154,80.10888671875,0.0,166.16,0.0,0.0032985913567245007,281.4490604400635,0.6913975924253464,30
1155,80.10888671875,0.0,166.16,0.0,-0.00547074805945158,44.3763484954834,0.6952454596757889,30
1156,86.29087829589844,0.0,175.64,0.0,0.0011358101037330925,281.1862120628357,0.7007283940911293,30
1157,86.29087829589844,0.0,175.64,0.0,-0.00494990311563015,49.891138553619385,0.7158855050802231,30
1158,92.32787322998047,0.0,185.12,0.0,5.897926166653633e-05,269.6712055206299,0.7389245182275772,30
1159,92.32787322998047,0.0,185.12,0.0,-0.0024927270133048296,65.0477523803711,0.7449998110532761,30
1160,90.3539047241211,0.0,184.36,0.0,-0.0007192390039563179,252.74167251586914,0.738814227283001,30
1161,90.3539047241211,0.0,184.36,0.0,0.00031274929642677307,61.190192222595215,0.7360808998346329,30
1162,85.94390869140625,0.0,173.36,0.0,0.0020801133941859007,328.86819076538086,0.7191866338253021,30
1163,85.94390869140625,0.0,173.36,0.0,0.015352787915617228,262.07882261276245,0.7311264351010323,30
1164,77.32392883300781,0.0,162.36,0.0,0.0008725966326892376,295.9527654647827,0.7416794002056122,30
1165,77.32392883300781,0.0,162.36,0.0,-0.0011500570690259337,70.34914207458496,0.7380099892616272,30
1166,70.20893859863281,0.0,151.36,0.0,-0.0008164660539478064,309.6223602294922,0.7272567674517632,30
1167,70.20893859863281,0.0,151.36,0.0,-0.0015137828886508942,73.87828826904297,0.729039192199707,30
1168,62.003944396972656,0.0,140.36,0.0,0.0007705187890678644,310.28840827941895,0.749314971268177,30
1169,62.003944396972656,0.0,140.36,0.0,0.00018913851818069816,57.92286539077759,0.764738492667675,30
1170,54.373966217041016,0.0,129.36,0.0,-0.0004014046862721443,353.2975912094116,0.7606347650289536,30
1171,54.373966217041016,0.0,129.36,0.0,-0.0012107924558222294,62.11242747306824,0.7583265081048012,30
1172,49.8189811706543,0.0,118.36,0.0,0.00010553078027442098,304.7671642303467,0.7465599253773689,30
1173,49.8189811706543,0.0,118.36,0.0,-0.00048770930152386427,71.04041576385498,0.7408535555005074,30
1174,42.11898422241211,0.0,107.36,0.0,-0.0003155751619488001,323.8304443359375,0.736219011247158,30
1175,42.11898422241211,0.0,107.36,0.0,0.0006348881870508194,58.0570273399353,0.7347783148288727,30
1176,34.25397872924805,0.0,96.36,0.0,0.0004918184131383896,325.7120132446289,0.7311835065484047,30
1177,34.25397872924805,0.0,96.36,0.0,-4.1738152503967285e-05,101.84965801239014,0.7307952344417572,30
1178,29.478988647460938,0.0,85.36,0.0,-0.000670950161293149,290.59342193603516,0.7381918728351593,30
1179,29.478988647460938,0.0,85.36,0.0,-0.00400257483124733,101.17541646957397,0.7326044663786888,30
1180,22.0989933013916,0.0,74.36,0.0,0.00027131492970511317,247.36747360229492,0.7160987108945847,30
1181,29.275978088378906,0.0,83.84,0.0,-0.00012145773507654667,267.1556968688965,0.7324461936950684,30
1182,29.275978088378906,0.0,83.84,0.0,-0.0012123433407396078,54.75836753845215,0.7443278580904007,30
1183,35.192962646484375,0.0,93.32,0.0,0.0009494174737483263,243.36745357513428,0.7531358301639557,30
1184,35.192962646484375,0.0,93.32,0.0,-0.002031780779361725,59.19243812561035,0.7596628069877625,30
1185,40.914939880371094,0.0,102.8,0.0,0.00015136878937482834,253.3628692626953,0.7571918442845345,30
1186,40.914939880371094,0.0,102.8,0.0,-0.0007868112297728658,59.92799234390259,0.7540803626179695,30
1187,47.016929626464844,0.0,112.28,0.0,9.186682291328907e-06,256.6661376953125,0.7458457872271538,30
1188,47.016929626464844,0.0,112.28,0.0,-0.0012756232172250748,65.93774223327637,0.7372640743851662,30
1189,53.40391159057617,0.0,121.76,0.0,0.00012761913239955902,233.63718461990356,0.7420327365398407,30
1190,53.40391159057617,0.0,121.76,0.0,-0.002256531035527587,63.53136587142944,0.7433958500623703,30
1191,59.80588912963867,0.0,131.24,0.0,-0.0011464267736300826,241.26292037963867,0.7366700619459152,30
1192,59.80588912963867,0.0,131.24,0.0,0.00016323570162057877,68.0106029510498,0.7281456515192986,30
1193,67.37787628173828,0.0,140.72,0.0,-0.0002134540118277073,267.9215278625488,0.7286571487784386,30
1194,67.37787628173828,0.0,140.72,0.0,-0.0028961244970560074,70.42275142669678,0.7405360192060471,30
1195,71.62987518310547,0.0,150.2,0.0,0.0014400472864508629,286.1887674331665,0.7419130355119705,30
1196,71.62987518310547,0.0,150.2,0.0,-0.005051023326814175,71.56893587112427,0.7478853464126587,30
1197,73.49685668945312,0.0,159.68,0.0,-0.0034948745742440224,254.94708919525146,0.7468896135687828,30
1198,73.49685668945312,0.0,159.68,0.0,-0.0005497736856341362,88.24459552764893,0.7345718219876289,30
1199,79.64384460449219,0.0,169.16,0.0,-0.0001974116312339902,266.0011463165283,0.7285988032817841,30
1200,79.64384460449219,0.0,169.16,0.0,-0.00306489784270525,56.849228858947754,0.7277403697371483,30
1201,85.12085723876953,0.0,178.64,0.0,-0.00035781809128820896,249.00628185272217,0.7243047431111336,30
1202,85.12085723876953,0.0,178.64,0.0,-0.0009204397210851312,50.54679775238037,0.7221711426973343,30
1203,90.8178482055664,0.0,188.12,0.0,-0.0004063267260789871,249.08929824829102,0.7208062186837196,30
1204,90.8178482055664,0.0,188.12,0.0,-0.0019836779683828354,50.3647346496582,0.7226123064756393,30
1205,88.68885040283203,0.0,187.36,0.0,-0.000196720939129591,306.431923866272,0.7164137288928032,30
1206,88.68885040283203,0.0,187.36,0.0,-0.0012357262894511223,60.666996002197266,0.7225144729018211,30
1207,82.40388488769531,0.0,176.36,0.0,-0.0003080461174249649,278.77659273147583,0.723132960498333,30
1208,82.40388488769531,0.0,176.36,0.0,-0.002251412719488144,58.886518239974976,0.7265731319785118,30
1209,75.2339096069336,0.0,165.36,0.0,-7.794052362442017e-05,348.51868534088135,0.7243073061108589,30
1210,75.2339096069336,0.0,165.36,0.0,-0.0012076806742697954,72.27332353591919,0.7264611050486565,30
1211,68.56891632080078,0.0,154.36,0.0,-0.0010448466055095196,284.29673194885254,0.7238955795764923,30
1212,68.56891632080078,0.0,154.36,0.0,-0.0010303305462002754,63.0402512550354,0.7219202890992165,30
1213,61.463932037353516,0.0,143.36,0.0,-0.003028288425412029,296.2445602416992,0.7198201641440392,30
1214,61.463932037353516,0.0,143.36,0.0,-0.001140766078606248,66.81767892837524,0.7104169726371765,30
1215,54.70895004272461,0.0,132.36,0.0,-0.0008316496387124062,256.8632607460022,0.695251502096653,30
1216,54.70895004272461,0.0,132.36,0.0,-0.001402921974658966,60.61920642852783,0.6962601318955421,30
1217,46.98896789550781,0.0,121.36,0.0,0.0012484793551266193,297.0990810394287,0.7030549123883247,30
1218,46.98896789550781,0.0,121.36,0.0,-0.00286695288377814,56.71725273132324,0.7090003043413162,30
1219,39.83897399902344,0.0,110.36,0.0,-0.0011806623078882694,261.33462142944336,0.7067536786198616,30
1220,39.83897399902344,0.0,110.36,0.0,-0.000627394299954176,114.12066650390625,0.6997799202799797,30
1221,34.53898620605469,0.0,99.36,0.0,-0.0002784725511446595,234.4287624359131,0.6951656192541122,30
1222,34.53898620605469,0.0,99.36,0.0,-0.0005263716448098421,66.01691055297852,0.7041511833667755,30
1223,29.113994598388672,0.0,88.36,0.0,-0.0010123439133167267,310.1759490966797,0.7018607333302498,30
1224,29.113994598388672,0.0,88.36,0.0,-0.002057650126516819,71.7220606803894,0.7107590362429619,30
1225,23.669004440307617,0.0,77.36,0.0,0.0012757955119013786,272.45469427108765,0.7231679633259773,30
1226,23.669004440307617,0.0,77.36,0.0,-0.0055658548371866345,52.32726812362671,0.7284428775310516,30
1227,18.113994598388672,0.0,66.36,0.0,0.0006300141103565693,135.55170345306396,0.7230085954070091,30
1228,20.965984344482422,0.0,75.84,0.0,0.0003786755260080099,318.99557971954346,0.7221586182713509,30
1229,20.965984344482422,0.0,75.84,0.0,-0.005091724917292595,58.374600887298584,0.7354602739214897,30
1230,24.657970428466797,0.0,85.32,0.0,-0.0014993235236033797,268.9371509552002,0.76751409471035,30
1231,24.657970428466797,0.0,85.32,0.0,-0.004842433612793684,82.04241180419922,0.7805922627449036,30
1232,29.409961700439453,0.0,94.8,0.0,-0.0018597869202494621,259.22671127319336,0.7794433161616325,30
1233,29.409961700439453,0.0,94.8,0.0,-0.0014704945497214794,188.1072292327881,0.7756465822458267,30
1234,33.611942291259766,0.0,104.28,0.0,-5.193869583308697e-05,257.44252586364746,0.7577471882104874,30
1235,33.611942291259766,0.0,104.28,0.0,-0.0013975673355162144,81.0521011352539,0.7511925473809242,30
1236,39.813926696777344,0.0,113.76,0.0,-0.0011558695696294308,256.02907943725586,0.7576716616749763,30
1237,39.813926696777344,0.0,113.76,0.0,-0.002898436738178134,54.713765144348145,0.7681338936090469,30
1238,45.692909240722656,0.0,122.74,0.01,0.0014195991680026054,363.7955160140991,0.7652684673666954,30
1239,45.692909240722656,0.0,122.74,0.01,-0.00017541670240461826,66.74668025970459,0.7755800113081932,30
1240,53.314903259277344,0.0,132.52,0.01,0.004026709124445915,275.9787788391113,0.7871450558304787,30
1241,53.314903259277344,0.0,132.52,0.01,-0.0034245236311107874,65.97610282897949,0.7710686698555946,30
1242,61.01689529418945,0.0,142.3,0.01,-0.0008236123248934746,274.77892684936523,0.7453632950782776,30
1243,61.01689529418945,0.0,142.3,0.01,-0.001583382487297058,57.26292824745178,0.751089297235012,30
1244,66.90388488769531,0.0,152.08,0.01,0.0006579716573469341,247.18614959716797,0.7603961825370789,30
1245,66.90388488769531,0.0,152.08,0.01,-0.003454154124483466,55.74828052520752,0.762317381799221,30
1246,72.57588195800781,0.0,161.86,0.01,-0.001612940919585526,267.2873315811157,0.7442346885800362,30
1247,72.57588195800781,0.0,161.86,0.01,-0.0033336300402879715,57.93830156326294,0.7407627254724503,30
1248,78.58787536621094,0.0,171.64,0.01,0.0036692238645628095,258.5645351409912,0.757673867046833,30
1249,78.58787536621094,0.0,171.64,0.01,-0.006870373210404068,56.16142129898071,0.7578348219394684,30
1250,84.72986602783203,0.0,181.42,0.01,-0.0020277341827750206,255.4222640991211,0.7374811694025993,30
1251,84.72986602783203,0.0,181.42,0.01,0.0016441037878394127,76.21989488601685,0.7288922518491745,30
1252,82.73687744140625,0.0,178.4,0.01,-0.0001303432509303093,262.0067286491394,0.7271815612912178,30
1253,82.73687744140625,0.0,178.4,0.01,-0.0021562278270721436,79.87832498550415,0.7356429845094681,30
1254,78.43689727783203,0.0,167.7,0.01,-0.0012162414786871523,244.9467716217041,0.7234184443950653,30
1255,78.43689727783203,0.0,167.7,0.01,-0.0005759000778198242,59.98058462142944,0.710854671895504,30
1256,74.41690063476562,0.0,157.0,0.01,-0.0001311461383011192,442.2658443450928,0.7213978692889214,30
1257,74.41690063476562,0.0,157.0,0.01,-0.0009605772793292999,100.27397203445435,0.7290577590465546,30
1258,69.8669204711914,0.0,146.3,0.01,-0.0010959398932754993,363.66291999816895,0.7254553809762001,30
1259,69.8669204711914,0.0,146.3,0.01,-0.0002941107377409935,56.172507762908936,0.7320949584245682,30
1260,63.541934967041016,0.0,135.6,0.01,-0.000913567841053009,471.3379364013672,0.7389712855219841,30
1261,63.541934967041016,0.0,135.6,0.01,-0.003259008750319481,285.79506969451904,0.7512771859765053,30
1262,55.50693893432617,0.0,124.9,0.01,-0.0011617811396718025,324.85748863220215,0.7493929043412209,30
1263,55.50693893432617,0.0,124.9,0.01,-0.0005870331078767776,71.45029878616333,0.75273796916008,30
1264,52.596946716308594,0.0,115.83,0.0,-0.00014481181278824806,273.1522274017334,0.745179794728756,30
